eventDate,paddockId,value,paddockSize
30/03/2017,932,1810,3.226488473
30/03/2017,933,1985,3.463323135
30/03/2017,930,1603,2.841997011
30/03/2017,929,1722,2.972386725
30/03/2017,928,1600,3.145816446
30/03/2017,922,1283,3.445599554
30/03/2017,923,1938,3.129891734
30/03/2017,921,1921,5.148090268
30/03/2017,187353,1607,6.988636517
30/03/2017,910,1095,3.483488476
30/03/2017,915,1579,4.100257383
30/03/2017,916,1913,2.469693385
30/03/2017,909,1258,3.398476422
30/03/2017,917,1507,2.292311486
30/03/2017,918,1717,1.3796371
30/03/2017,912,1477,3.80418638
30/03/2017,856,2389,2.497542403
30/03/2017,881,1803,3.308539222
30/03/2017,882,1596,4.026138175
30/03/2017,903,1085,4.541210638
30/03/2017,904,1527,3.729966835
30/03/2017,853,1504,3.998670166
30/03/2017,897,1183,5.240167843
30/03/2017,900,1340,8.22600469
30/03/2017,902,1732,2.811245684
30/03/2017,901,1783,5.43063771
30/03/2017,896,1533,6.542587138
30/03/2017,895,1564,3.120765478
30/03/2017,855,1365,4.494255067
30/03/2017,868,2426,2.125117523
30/03/2017,920,1710,2.754501266
30/03/2017,919,1471,2.9301987
30/03/2017,907,1492,4.230977739
29/04/2017,908,1757,6.507007785
29/04/2017,894,1574,8.903115776
29/04/2017,873,1623,3.896162752
29/04/2017,887,1438,5.679840426
29/04/2017,860,2787,7.023859853
29/04/2017,927,2049,6.982018381
29/04/2017,926,1721,5.07119798
29/04/2017,925,1760,4.647761062
29/04/2017,924,1829,2.124841665
29/04/2017,903,968,4.541210638
29/04/2017,939,2573,5.291838734
29/04/2017,938,1785,5.944417265
29/04/2017,937,1411,5.194722556
29/04/2017,936,1396,3.294614693
29/04/2017,935,1460,2.975802209
29/04/2017,934,1224,3.058029825
29/04/2017,931,1200,3.373327961
29/04/2017,932,1662,3.226488473
29/04/2017,933,1299,3.463323135
29/04/2017,930,1385,2.841997011
29/04/2017,929,1675,2.972386725
29/04/2017,928,1442,3.145816446
29/04/2017,922,1341,3.445599554
29/04/2017,923,1565,3.129891734
29/04/2017,921,1548,5.148090268
29/04/2017,187353,1984,6.988636517
29/04/2017,910,1111,3.483488476
29/04/2017,909,1172,3.398476422
29/04/2017,915,2002,4.100257383
29/04/2017,916,2754,2.469693385
29/04/2017,917,1671,2.292311486
29/04/2017,918,1720,1.3796371
29/04/2017,912,1548,3.80418638
29/04/2017,855,1325,4.494255067
29/04/2017,856,3314,2.497542403
29/04/2017,904,1176,3.729966835
29/04/2017,853,1662,3.998670166
29/04/2017,897,1401,5.240167843
29/04/2017,900,1298,8.22600469
29/04/2017,902,1702,2.811245684
29/04/2017,901,1448,5.43063771
29/04/2017,868,3217,2.125117523
29/04/2017,920,1676,2.754501266
29/04/2017,919,1741,2.9301987
29/04/2017,907,2163,4.230977739
29/04/2017,896,1542,6.542587138
29/04/2017,895,1635,3.120765478
29/04/2017,885,1763,3.667713163
29/04/2017,892,1522,2.923051995
29/04/2017,893,1478,4.73814061
29/04/2017,890,1677,2.918525691
29/04/2017,888,1543,2.431555744
29/04/2017,881,1598,3.308539222
29/04/2017,872,2096,1.107588235
29/04/2017,882,1817,4.026138175
29/04/2017,877,2681,2.508964169
29/04/2017,879,1728,2.710477511
29/04/2017,878,1678,2.163398011
29/04/2017,862,2687,2.52104187
29/04/2017,886,1958,5.030044973
29/04/2017,884,1841,3.042695608
29/04/2017,875,1961,2.297550985
29/04/2017,865,1529,2.24654384
29/04/2017,876,2037,5.326136969
29/04/2017,941,1425,8.838684959
29/04/2017,944,1306,10.92204744
29/04/2017,945,1441,7.274207882
29/04/2017,940,1386,2.374920961
29/04/2017,874,1420,2.441244515
29/04/2017,852,1325,3.344493897
29/04/2017,851,1508,5.074070584
25/05/2017,872,1387,1.107588235
25/05/2017,924,1683,2.124841665
25/05/2017,925,1840,4.647761062
25/05/2017,926,1271,5.07119798
25/05/2017,927,1424,6.982018381
25/05/2017,910,1036,3.483488476
25/05/2017,939,1670,5.291838734
25/05/2017,938,1603,5.944417265
25/05/2017,937,1560,5.194722556
25/05/2017,936,1415,3.294614693
25/05/2017,935,1191,2.975802209
25/05/2017,934,1178,3.058029825
25/05/2017,931,1268,3.373327961
25/05/2017,932,1451,3.226488473
25/05/2017,933,1312,3.463323135
25/05/2017,930,1215,2.841997011
25/05/2017,929,1449,2.972386725
25/05/2017,928,1165,3.145816446
25/05/2017,922,1330,3.445599554
25/05/2017,923,1553,3.129891734
25/05/2017,921,1424,5.148090268
25/05/2017,187353,2045,6.988636517
25/05/2017,909,1048,3.398476422
25/05/2017,915,1616,4.100257383
25/05/2017,916,1926,2.469693385
25/05/2017,917,2182,2.292311486
25/05/2017,918,1956,1.3796371
25/05/2017,912,1295,3.80418638
25/05/2017,903,1069,4.541210638
25/05/2017,855,1137,4.494255067
25/05/2017,856,1424,2.497542403
25/05/2017,904,1119,3.729966835
25/05/2017,853,1244,3.998670166
25/05/2017,906,2245,2.490331305
25/05/2017,898,2280,10.10182421
25/05/2017,881,1775,3.308539222
25/05/2017,882,1501,4.026138175
25/05/2017,897,1170,5.240167843
25/05/2017,900,1139,8.22600469
25/05/2017,902,1272,2.811245684
25/05/2017,901,1538,5.43063771
25/05/2017,919,1413,2.9301987
25/05/2017,896,1400,6.542587138
25/05/2017,895,1575,3.120765478
25/05/2017,868,3512,2.125117523
25/05/2017,860,2883,7.023859853
25/05/2017,907,1795,4.230977739
25/05/2017,920,1918,2.754501266
25/05/2017,887,1516,5.679840426
25/05/2017,886,1421,5.030044973
25/05/2017,865,1200,2.24654384
25/05/2017,941,1375,8.838684959
25/05/2017,944,1342,10.92204744
25/05/2017,945,1238,7.274207882
25/05/2017,940,1442,2.374920961
25/05/2017,852,1356,3.344493897
25/05/2017,851,1152,5.074070584
25/05/2017,908,1726,6.507007785
25/05/2017,894,1270,8.903115776
25/05/2017,892,1322,2.923051995
25/05/2017,890,1299,2.918525691
25/05/2017,888,1646,2.431555744
25/05/2017,893,1377,4.73814061
25/05/2017,873,1595,3.896162752
25/05/2017,877,1753,2.508964169
25/05/2017,879,1425,2.710477511
25/05/2017,878,1382,2.163398011
25/05/2017,862,1543,2.52104187
25/05/2017,863,1438,3.725488777
25/05/2017,885,1359,3.667713163
25/05/2017,884,1594,3.042695608
25/05/2017,875,1362,2.297550985
25/05/2017,876,1632,5.326136969
25/05/2017,874,1648,2.441244515
29/06/2017,904,1046,3.729966835
29/06/2017,856,1479,2.497542403
29/06/2017,855,1096,4.494255067
29/06/2017,912,1418,3.80418638
29/06/2017,918,1474,1.3796371
29/06/2017,917,1274,2.292311486
29/06/2017,916,1592,2.469693385
29/06/2017,915,1379,4.100257383
29/06/2017,909,1149,3.398476422
29/06/2017,910,1084,3.483488476
29/06/2017,187353,1753,6.988636517
29/06/2017,921,1214,5.148090268
29/06/2017,923,1275,3.129891734
29/06/2017,922,1214,3.445599554
29/06/2017,928,1350,3.145816446
29/06/2017,929,1349,2.972386725
29/06/2017,930,1454,2.841997011
29/06/2017,933,1293,3.463323135
29/06/2017,932,1410,3.226488473
29/06/2017,931,1186,3.373327961
29/06/2017,934,1202,3.058029825
29/06/2017,935,1330,2.975802209
29/06/2017,936,1353,3.294614693
29/06/2017,937,1359,5.194722556
29/06/2017,938,1439,5.944417265
29/06/2017,939,1506,5.291838734
29/06/2017,903,950,4.541210638
29/06/2017,924,1303,2.124841665
29/06/2017,925,1403,4.647761062
29/06/2017,926,1095,5.07119798
29/06/2017,927,1531,6.982018381
29/06/2017,888,1219,2.431555744
29/06/2017,890,1279,2.918525691
29/06/2017,892,1250,2.923051995
29/06/2017,894,1127,8.903115776
29/06/2017,895,1173,3.120765478
29/06/2017,896,1264,6.542587138
29/06/2017,907,1661,4.230977739
29/06/2017,919,1260,2.9301987
29/06/2017,920,1536,2.754501266
29/06/2017,868,1403,2.125117523
29/06/2017,901,1247,5.43063771
29/06/2017,902,1291,2.811245684
29/06/2017,900,1129,8.22600469
29/06/2017,897,1093,5.240167843
29/06/2017,898,1915,10.10182421
29/06/2017,906,1430,2.490331305
29/06/2017,853,1178,3.998670166
29/06/2017,860,1643,7.023859853
29/06/2017,893,1101,4.73814061
29/06/2017,884,1214,3.042695608
29/06/2017,886,1378,5.030044973
29/06/2017,887,1204,5.679840426
29/06/2017,873,1367,3.896162752
29/06/2017,885,1404,3.667713163
29/06/2017,908,1410,6.507007785
29/06/2017,851,1096,5.074070584
29/06/2017,852,1235,3.344493897
29/06/2017,874,1154,2.441244515
29/06/2017,940,1146,2.374920961
29/06/2017,945,1198,7.274207882
29/06/2017,944,1172,10.92204744
29/06/2017,941,1270,8.838684959
29/06/2017,865,1442,2.24654384
29/06/2017,876,1134,5.326136969
29/06/2017,875,1254,2.297550985
29/06/2017,863,1287,3.725488777
29/06/2017,862,1284,2.52104187
29/06/2017,878,1248,2.163398011
29/06/2017,879,1174,2.710477511
29/06/2017,877,1126,2.508964169
29/06/2017,882,1348,4.026138175
29/06/2017,872,1401,1.107588235
29/06/2017,881,1457,3.308539222
28/07/2017,920,1536,2.754501266
28/07/2017,907,1309,4.230977739
28/07/2017,851,1146,5.074070584
28/07/2017,874,1051,2.441244515
28/07/2017,940,1438,2.374920961
28/07/2017,944,1161,10.92204744
28/07/2017,941,1215,8.838684959
28/07/2017,865,1296,2.24654384
28/07/2017,876,1255,5.326136969
28/07/2017,875,1140,2.297550985
28/07/2017,884,1184,3.042695608
28/07/2017,886,1129,5.030044973
28/07/2017,887,1270,5.679840426
28/07/2017,893,1177,4.73814061
28/07/2017,885,1342,3.667713163
28/07/2017,882,1232,4.026138175
28/07/2017,872,1493,1.107588235
28/07/2017,881,1298,3.308539222
28/07/2017,888,1216,2.431555744
28/07/2017,890,1186,2.918525691
28/07/2017,892,1207,2.923051995
28/07/2017,894,1156,8.903115776
28/07/2017,895,1281,3.120765478
28/07/2017,868,1403,2.125117523
28/07/2017,900,1313,8.22600469
28/07/2017,897,1047,5.240167843
28/07/2017,904,1230,3.729966835
28/07/2017,856,1229,2.497542403
28/07/2017,912,1157,3.80418638
28/07/2017,918,1468,1.3796371
28/07/2017,917,1252,2.292311486
28/07/2017,916,1243,2.469693385
28/07/2017,915,1251,4.100257383
28/07/2017,909,1088,3.398476422
28/07/2017,910,1134,3.483488476
28/07/2017,187353,1544,6.988636517
28/07/2017,921,1302,5.148090268
28/07/2017,923,1357,3.129891734
28/07/2017,922,1326,3.445599554
28/07/2017,928,1363,3.145816446
28/07/2017,929,1224,2.972386725
28/07/2017,930,1259,2.841997011
28/07/2017,933,1296,3.463323135
28/07/2017,932,1330,3.226488473
28/07/2017,931,1208,3.373327961
28/07/2017,934,1273,3.058029825
28/07/2017,935,1277,2.975802209
28/07/2017,936,1220,3.294614693
28/07/2017,937,1307,5.194722556
28/07/2017,938,1494,5.944417265
28/07/2017,939,1527,5.291838734
28/07/2017,903,1372,4.541210638
28/07/2017,924,1328,2.124841665
28/07/2017,925,1194,4.647761062
28/07/2017,926,1138,5.07119798
28/07/2017,927,1569,6.982018381
28/07/2017,863,1224,3.725488777
28/07/2017,862,1153,2.52104187
28/07/2017,878,1219,2.163398011
28/07/2017,879,1186,2.710477511
28/07/2017,877,1222,2.508964169
29/08/2017,921,1205,5.148090268
29/08/2017,923,1309,3.129891734
29/08/2017,922,1364,3.445599554
29/08/2017,928,1215,3.145816446
29/08/2017,929,1237,2.972386725
29/08/2017,930,1301,2.841997011
29/08/2017,933,1340,3.463323135
29/08/2017,932,1348,3.226488473
29/08/2017,931,1135,3.373327961
29/08/2017,934,1226,3.058029825
29/08/2017,935,1310,2.975802209
29/08/2017,936,1319,3.294614693
29/08/2017,937,1244,5.194722556
29/08/2017,938,1361,5.944417265
29/08/2017,939,1357,5.291838734
29/08/2017,924,1127,2.124841665
29/08/2017,925,1122,4.647761062
29/08/2017,926,1157,5.07119798
29/08/2017,927,1340,6.982018381
29/08/2017,187353,1551,6.988636517
29/08/2017,882,1209,4.026138175
29/08/2017,894,1081,8.903115776
29/08/2017,895,1194,3.120765478
29/08/2017,896,1296,6.542587138
29/08/2017,901,1231,5.43063771
29/08/2017,900,1229,8.22600469
29/08/2017,897,1007,5.240167843
29/08/2017,898,1164,10.10182421
29/08/2017,853,1144,3.998670166
29/08/2017,904,1205,3.729966835
29/08/2017,856,1269,2.497542403
29/08/2017,855,1096,4.494255067
29/08/2017,903,1202,4.541210638
29/08/2017,920,1279,2.754501266
29/08/2017,907,1213,4.230977739
29/08/2017,860,1193,7.023859853
29/08/2017,919,1202,2.9301987
29/08/2017,868,1840,2.125117523
29/08/2017,881,1208,3.308539222
29/08/2017,872,1165,1.107588235
29/08/2017,910,1117,3.483488476
29/08/2017,909,1155,3.398476422
29/08/2017,915,1240,4.100257383
29/08/2017,916,1136,2.469693385
29/08/2017,917,1177,2.292311486
29/08/2017,918,1162,1.3796371
29/08/2017,912,1194,3.80418638
29/08/2017,902,1181,2.811245684
29/08/2017,884,1118,3.042695608
29/08/2017,886,1025,5.030044973
29/08/2017,887,1381,5.679840426
29/08/2017,873,1434,3.896162752
29/08/2017,893,1164,4.73814061
29/08/2017,885,1218,3.667713163
29/08/2017,888,1107,2.431555744
29/08/2017,890,1254,2.918525691
29/08/2017,892,1107,2.923051995
29/08/2017,908,1338,6.507007785
29/08/2017,851,1211,5.074070584
29/08/2017,852,1105,3.344493897
29/08/2017,874,1136,2.441244515
29/08/2017,940,1244,2.374920961
29/08/2017,945,1214,7.274207882
29/08/2017,944,1058,10.92204744
29/08/2017,941,1207,8.838684959
29/08/2017,865,1235,2.24654384
29/08/2017,876,1221,5.326136969
29/08/2017,875,1189,2.297550985
29/08/2017,863,1147,3.725488777
29/08/2017,862,1148,2.52104187
29/08/2017,878,1185,2.163398011
29/08/2017,879,1190,2.710477511
29/08/2017,877,1252,2.508964169
2/10/2017,917,1177,2.292311486
2/10/2017,187353,1790,6.988636517
2/10/2017,921,1394,5.148090268
2/10/2017,916,1455,2.469693385
2/10/2017,915,1394,4.100257383
2/10/2017,909,1194,3.398476422
2/10/2017,910,1126,3.483488476
2/10/2017,851,1337,5.074070584
2/10/2017,852,1268,3.344493897
2/10/2017,940,1261,2.374920961
2/10/2017,945,1361,7.274207882
2/10/2017,944,1358,10.92204744
2/10/2017,941,1464,8.838684959
2/10/2017,884,1258,3.042695608
2/10/2017,886,1305,5.030044973
2/10/2017,887,1360,5.679840426
2/10/2017,873,1746,3.896162752
2/10/2017,893,1225,4.73814061
2/10/2017,885,1288,3.667713163
2/10/2017,888,1340,2.431555744
2/10/2017,890,1298,2.918525691
2/10/2017,892,1262,2.923051995
2/10/2017,908,1520,6.507007785
2/10/2017,874,1208,2.441244515
2/10/2017,865,1387,2.24654384
2/10/2017,876,1170,5.326136969
2/10/2017,875,1322,2.297550985
2/10/2017,883,1262,1.581501563
2/10/2017,863,1448,3.725488777
2/10/2017,862,1221,2.52104187
2/10/2017,878,1224,2.163398011
2/10/2017,879,1481,2.710477511
2/10/2017,877,1323,2.508964169
2/10/2017,881,1400,3.308539222
2/10/2017,856,1276,2.497542403
2/10/2017,872,1473,1.107588235
2/10/2017,882,1300,4.026138175
2/10/2017,912,1266,3.80418638
2/10/2017,918,1299,1.3796371
2/10/2017,923,1557,3.129891734
2/10/2017,922,1332,3.445599554
2/10/2017,928,1465,3.145816446
2/10/2017,929,1417,2.972386725
2/10/2017,930,1347,2.841997011
2/10/2017,933,1351,3.463323135
2/10/2017,932,1603,3.226488473
2/10/2017,931,1389,3.373327961
2/10/2017,934,1522,3.058029825
2/10/2017,935,1586,2.975802209
2/10/2017,936,1716,3.294614693
2/10/2017,937,1676,5.194722556
2/10/2017,938,1655,5.944417265
2/10/2017,939,1629,5.291838734
2/10/2017,924,1368,2.124841665
2/10/2017,925,1261,4.647761062
2/10/2017,926,1069,5.07119798
2/10/2017,927,1488,6.982018381
2/10/2017,920,1652,2.754501266
2/10/2017,907,1253,4.230977739
2/10/2017,894,1255,8.903115776
2/10/2017,919,1253,2.9301987
2/10/2017,868,2270,2.125117523
2/10/2017,904,1299,3.729966835
2/10/2017,855,1330,4.494255067
2/10/2017,903,1236,4.541210638
2/10/2017,902,1483,2.811245684
2/10/2017,895,1482,3.120765478
2/10/2017,896,1432,6.542587138
2/10/2017,901,1447,5.43063771
2/10/2017,900,1377,8.22600469
2/10/2017,897,1298,5.240167843
2/10/2017,898,1541,10.10182421
2/10/2017,905,1467,4.382879075
2/10/2017,906,1746,2.490331305
2/10/2017,853,1645,3.998670166
16/10/2017,851,1449,5.074070584
16/10/2017,856,1424,2.497542403
16/10/2017,862,1242,2.52104187
16/10/2017,863,1565,3.725488777
16/10/2017,865,1326,2.24654384
16/10/2017,872,1677,1.107588235
16/10/2017,874,1231,2.441244515
16/10/2017,875,1217,2.297550985
16/10/2017,876,1206,5.326136969
16/10/2017,877,1579,2.508964169
16/10/2017,878,1344,2.163398011
16/10/2017,879,1652,2.710477511
16/10/2017,882,1416,4.026138175
16/10/2017,883,1155,1.581501563
16/10/2017,884,1284,3.042695608
16/10/2017,885,1300,3.667713163
16/10/2017,886,1363,5.030044973
16/10/2017,887,1803,5.679840426
16/10/2017,888,1200,2.431555744
16/10/2017,890,1531,2.918525691
16/10/2017,892,1354,2.923051995
16/10/2017,893,1174,4.73814061
16/10/2017,915,1455,4.100257383
16/10/2017,918,1388,1.3796371
16/10/2017,917,1368,2.292311486
16/10/2017,916,1443,2.469693385
16/10/2017,881,1420,3.308539222
30/10/2017,882,1324,4.026138175
30/10/2017,881,1620,3.308539222
30/10/2017,856,1244,2.497542403
30/10/2017,855,1130,4.494255067
30/10/2017,912,1240,3.80418638
30/10/2017,918,1386,1.3796371
30/10/2017,917,1274,2.292311486
30/10/2017,916,1600,2.469693385
30/10/2017,915,1567,4.100257383
30/10/2017,909,1220,3.398476422
30/10/2017,910,1096,3.483488476
30/10/2017,187353,1723,6.988636517
30/10/2017,921,1353,5.148090268
30/10/2017,923,1663,3.129891734
30/10/2017,922,1649,3.445599554
30/10/2017,928,1541,3.145816446
30/10/2017,929,1718,2.972386725
30/10/2017,930,1608,2.841997011
30/10/2017,933,1378,3.463323135
30/10/2017,936,1711,3.294614693
30/10/2017,937,1678,5.194722556
30/10/2017,938,1828,5.944417265
30/10/2017,939,1706,5.291838734
30/10/2017,903,1099,4.541210638
30/10/2017,932,1546,3.226488473
30/10/2017,931,1467,3.373327961
30/10/2017,934,1680,3.058029825
30/10/2017,935,1848,2.975802209
30/10/2017,924,1997,2.124841665
30/10/2017,925,1285,4.647761062
30/10/2017,926,1169,5.07119798
30/10/2017,927,1627,6.982018381
30/10/2017,872,1735,1.107588235
30/10/2017,884,1482,3.042695608
30/10/2017,885,1508,3.667713163
30/10/2017,894,1564,8.903115776
30/10/2017,895,1404,3.120765478
30/10/2017,897,1131,5.240167843
30/10/2017,898,1417,10.10182421
30/10/2017,905,1473,4.382879075
30/10/2017,906,1546,2.490331305
30/10/2017,853,1492,3.998670166
30/10/2017,904,1286,3.729966835
30/10/2017,896,1835,6.542587138
30/10/2017,901,1405,5.43063771
30/10/2017,902,1261,2.811245684
30/10/2017,900,1316,8.22600469
30/10/2017,907,1081,4.230977739
30/10/2017,860,1179,7.023859853
30/10/2017,919,1132,2.9301987
30/10/2017,868,1990,2.125117523
30/10/2017,893,1602,4.73814061
30/10/2017,888,1475,2.431555744
30/10/2017,890,1636,2.918525691
30/10/2017,892,1305,2.923051995
30/10/2017,873,1354,3.896162752
30/10/2017,908,1627,6.507007785
30/10/2017,865,1614,2.24654384
30/10/2017,886,1560,5.030044973
30/10/2017,887,1645,5.679840426
30/10/2017,876,1586,5.326136969
30/10/2017,851,1442,5.074070584
30/10/2017,852,1317,3.344493897
30/10/2017,874,1475,2.441244515
30/10/2017,940,1515,2.374920961
30/10/2017,945,1446,7.274207882
30/10/2017,944,1600,10.92204744
30/10/2017,941,1676,8.838684959
30/10/2017,875,1237,2.297550985
30/10/2017,883,1138,1.581501563
30/10/2017,863,1656,3.725488777
30/10/2017,862,1264,2.52104187
30/10/2017,878,1791,2.163398011
30/10/2017,879,1718,2.710477511
30/10/2017,877,1810,2.508964169
30/11/2017,872,1720,1.107588235
30/11/2017,856,1409,2.497542403
30/11/2017,916,1868,2.469693385
30/11/2017,910,1089,3.483488476
30/11/2017,921,1481,5.148090268
30/11/2017,855,1306,4.494255067
30/11/2017,912,1409,3.80418638
30/11/2017,918,1636,1.3796371
30/11/2017,903,1434,4.541210638
30/11/2017,897,1270,5.240167843
30/11/2017,853,1425,3.998670166
30/11/2017,904,1592,3.729966835
30/11/2017,907,1183,4.230977739
30/11/2017,919,1253,2.9301987
30/11/2017,868,1867,2.125117523
30/11/2017,940,1526,2.374920961
30/11/2017,876,1725,5.326136969
30/11/2017,875,1364,2.297550985
30/11/2017,884,1195,3.042695608
30/11/2017,886,1820,5.030044973
30/11/2017,887,2031,5.679840426
30/11/2017,893,1881,4.73814061
30/11/2017,885,1509,3.667713163
30/11/2017,862,1858,2.52104187
30/11/2017,878,1624,2.163398011
30/11/2017,879,1726,2.710477511
30/11/2017,888,1993,2.431555744
30/11/2017,892,1417,2.923051995
30/11/2017,877,1404,2.508964169
30/11/2017,851,1300,5.074070584
30/11/2017,945,1420,7.274207882
3/01/2018,918,2135,1.3796371
3/01/2018,912,1946,3.80418638
3/01/2018,917,1766,2.292311486
3/01/2018,909,1473,3.398476422
3/01/2018,916,2067,2.469693385
3/01/2018,910,1285,3.483488476
3/01/2018,921,2087,5.148090268
3/01/2018,926,1436,5.07119798
3/01/2018,855,1884,4.494255067
3/01/2018,903,2013,4.541210638
3/01/2018,907,1622,4.230977739
3/01/2018,919,1564,2.9301987
3/01/2018,920,1918,2.754501266
3/01/2018,897,1837,5.240167843
3/01/2018,853,1926,3.998670166
3/01/2018,904,1543,3.729966835
3/01/2018,860,1746,7.023859853
3/01/2018,872,2293,1.107588235
3/01/2018,880,1666,2.215764453
3/01/2018,888,1526,2.431555744
3/01/2018,889,1810,3.555629809
3/01/2018,891,2515,3.058411991
3/01/2018,890,2167,2.918525691
3/01/2018,886,2220,5.030044973
3/01/2018,887,1910,5.679840426
3/01/2018,893,2658,4.73814061
3/01/2018,876,2513,5.326136969
3/01/2018,883,1486,1.581501563
3/01/2018,875,2283,2.297550985
3/01/2018,885,1496,3.667713163
3/01/2018,862,1796,2.52104187
3/01/2018,878,1933,2.163398011
3/01/2018,879,1857,2.710477511
3/01/2018,877,1469,2.508964169
